loan_id,loan_amount,loan_term,credit_score,income,employment_status,purpose_loan,property_ownership,approval_status
33AEE8752,952,6,2,9574,Unemployed,Home Improvement,Owned,1
411658331,250,4,2,3181,Self-employed,Small Business Funding,Owned,1
1B6B1D9D4,768,11,3,5256,Self-employed,Education,Rented,1
E329EA07C,305,10,4,2797,Unemployed,Debt Consolidation,Rented,0
889053380,278,3,2,8634,Unemployed,Home Improvement,Rented,0
253C90561,296,1,4,2834,Unemployed,Education,Owned,1
096072E67,834,7,4,4999,Employed,Investment,Rented,1
0E23BF314,188,5,4,9703,Employed,Home Improvement,Rented,1
65107D2FE,898,10,3,4032,Unemployed,Investment,Owned,0
1149592A0,533,7,4,6452,Employed,Small Business Funding,Mortgaged,1
005B7F654,887,1,3,4764,Employed,Education,Owned,0
298F7F9D9,847,8,2,4409,Employed,Education,Owned,1
3A4B7A5C4,282,3,2,9391,Self-employed,Education,Owned,1
662A2A825,308,7,1,5684,Unemployed,Education,Mortgaged,0
30693F740,592,3,1,5275,Unemployed,Home Improvement,Owned,1
84A67168C,229,3,2,2007,Self-employed,Investment,Owned,0
04B2222BD,764,10,4,4519,Employed,Investment,Mortgaged,1
4BD98ABE2,112,9,4,4219,Unemployed,Small Business Funding,Owned,0
CA8E6AF20,733,2,2,9887,Employed,Small Business Funding,Owned,0
5010C690B,970,4,2,8239,Self-employed,Education,Owned,1
DD25160B1,831,6,1,8817,Employed,Debt Consolidation,Mortgaged,0
78E0A867D,205,3,4,5874,Self-employed,Debt Consolidation,Owned,1
1D29B80B9,474,10,2,8751,Self-employed,Education,Mortgaged,1
9666AB300,681,10,1,7425,Employed,Investment,Mortgaged,1
EF9D8F934,806,7,1,5728,Employed,Small Business Funding,Rented,1
AE30EB26E,797,7,4,5329,Unemployed,Home Improvement,Owned,0
2F572636A,198,5,1,8617,Self-employed,Debt Consolidation,Owned,1
1EE155FF9,693,3,1,8069,Employed,Small Business Funding,Rented,1
FA949E218,686,2,3,5371,Employed,Debt Consolidation,Rented,1
A1F967E99,985,4,2,7584,Unemployed,Investment,Owned,1
8B88C5D65,951,4,4,2613,Unemployed,Investment,Owned,1
C20C1DF84,291,11,2,2688,Unemployed,Education,Rented,1
9F7701BBD,424,8,3,2897,Self-employed,Education,Owned,1
D3B25F68C,825,8,4,7447,Unemployed,Debt Consolidation,Owned,1
B2A1DC007,926,5,2,2109,Self-employed,Debt Consolidation,Owned,0
1F0E6E96A,566,6,1,6805,Unemployed,Small Business Funding,Rented,0
B79BF8CE9,993,8,4,9296,Self-employed,Education,Rented,0
B3650B58F,466,1,3,5012,Unemployed,Investment,Mortgaged,1
F2B291CFA,417,5,1,4918,Self-employed,Small Business Funding,Mortgaged,1
E20DB1B14,243,4,3,3160,Unemployed,Small Business Funding,Owned,1
2FF1B3F12,483,4,1,5981,Unemployed,Home Improvement,Owned,0
DDF754F8B,315,11,2,5610,Employed,Investment,Mortgaged,1
5100A80F3,460,2,2,6744,Self-employed,Small Business Funding,Mortgaged,1
621B8BA66,423,10,2,9331,Employed,Home Improvement,Mortgaged,0
376734CF9,114,1,3,8492,Self-employed,Education,Owned,1
E224489B7,316,6,4,4003,Employed,Investment,Owned,0
6010301C6,591,7,2,8606,Unemployed,Education,Mortgaged,0
189010567,646,5,3,7762,Employed,Home Improvement,Rented,0
84B98EECA,282,8,1,3527,Unemployed,Investment,Mortgaged,1
B23B9A9B3,369,9,2,9028,Self-employed,Debt Consolidation,Rented,1
F18A76462,566,11,1,9318,Unemployed,Debt Consolidation,Rented,1
918AFA3D0,969,11,2,3913,Employed,Debt Consolidation,Owned,1
2145DBA28,711,2,1,6341,Self-employed,Small Business Funding,Rented,1
836A2F9DD,618,11,3,5181,Employed,Debt Consolidation,Rented,1
DEE33BE73,641,4,2,7704,Unemployed,Small Business Funding,Mortgaged,1
5ED579297,566,11,3,6893,Unemployed,Small Business Funding,Mortgaged,1
808DFDB27,404,9,3,5346,Employed,Home Improvement,Rented,1
3DEB258E5,243,5,1,9013,Self-employed,Debt Consolidation,Mortgaged,0
3CA38EF34,210,3,2,9234,Employed,Investment,Mortgaged,0
CFCDF75FB,331,6,4,7169,Unemployed,Small Business Funding,Mortgaged,0
0FDAFC1D1,790,3,4,4863,Self-employed,Home Improvement,Mortgaged,1
16EACDFB5,683,5,3,6610,Employed,Small Business Funding,Rented,1
532A05448,821,3,1,8369,Unemployed,Investment,Rented,1
A92152E92,831,6,1,8721,Self-employed,Investment,Rented,1
B0C985060,691,10,1,2505,Employed,Debt Consolidation,Rented,1
DA82091BD,599,5,2,6250,Self-employed,Small Business Funding,Rented,0
291C586C3,694,9,2,4006,Unemployed,Investment,Owned,1
D4E02A680,653,3,1,7993,Employed,Education,Mortgaged,1
D6BBDE14F,372,6,4,7599,Employed,Investment,Owned,0
99FE4105F,802,8,4,6206,Unemployed,Investment,Rented,0
8C82F243A,272,7,2,8626,Unemployed,Small Business Funding,Mortgaged,1
F6A2ACBEB,106,6,1,4855,Unemployed,Investment,Rented,1
4B3C1692D,254,2,4,5964,Employed,Home Improvement,Owned,1
BC77D1EB4,621,7,4,9935,Unemployed,Investment,Rented,1
8D552ED5C,645,8,2,8417,Employed,Education,Mortgaged,0
43489B640,647,1,2,8298,Employed,Investment,Rented,0
9AA2BC7A5,617,9,4,3674,Self-employed,Debt Consolidation,Rented,1
B26BE4095,314,4,1,3190,Unemployed,Small Business Funding,Mortgaged,0
923C2ED4F,233,8,4,7138,Unemployed,Education,Owned,1
33DE543F3,384,10,4,4392,Self-employed,Home Improvement,Owned,1
5475A460D,225,7,1,8878,Employed,Investment,Mortgaged,1
CBA30F394,538,10,2,8712,Employed,Investment,Mortgaged,1
3D57253EF,948,7,1,3921,Employed,Home Improvement,Owned,0
24DB61897,785,2,1,6389,Unemployed,Investment,Mortgaged,1
37309D9C8,251,1,1,4692,Employed,Debt Consolidation,Owned,1
0861F5C49,430,4,1,7581,Self-employed,Education,Rented,1
3DC7D762B,637,2,2,6433,Employed,Investment,Owned,0
43D8BF981,482,8,4,3827,Unemployed,Home Improvement,Mortgaged,0
25C31C60C,214,10,3,4499,Unemployed,Home Improvement,Rented,0
A8787E4E5,993,7,2,8487,Employed,Education,Mortgaged,1
7F47DC59B,581,8,1,2716,Employed,Debt Consolidation,Owned,1
45193CE96,383,11,4,2630,Unemployed,Education,Rented,1
C4F8D191D,998,6,4,6860,Employed,Investment,Owned,1
2169119FA,174,1,1,2084,Self-employed,Debt Consolidation,Rented,1
C4F5F33BF,265,9,2,5768,Unemployed,Debt Consolidation,Mortgaged,1
AF084F793,288,6,1,2736,Employed,Home Improvement,Owned,1
F5AD3D9EC,177,10,4,4707,Employed,Debt Consolidation,Rented,1
969E99C79,701,1,4,7508,Employed,Investment,Rented,1
A467F9B6E,787,1,2,9959,Self-employed,Investment,Rented,0
F3B805E62,120,8,3,2226,Unemployed,Investment,Owned,1
DAF857A56,665,6,1,5357,Self-employed,Small Business Funding,Mortgaged,1
125D8F525,283,8,3,3307,Employed,Debt Consolidation,Mortgaged,1
4AF496EDD,970,8,4,9860,Self-employed,Debt Consolidation,Rented,0
0FCE49BE2,321,11,3,6204,Employed,Investment,Mortgaged,1
3E7C1726E,926,8,1,6230,Employed,Home Improvement,Owned,1
A3728F76D,427,10,1,7033,Unemployed,Debt Consolidation,Mortgaged,1
1FCEE7CC0,278,7,4,6386,Unemployed,Small Business Funding,Mortgaged,1
3F13EC2BE,887,7,2,5958,Employed,Debt Consolidation,Owned,1
316C00B38,211,10,2,7921,Employed,Education,Owned,1
487B6FD5B,835,4,4,9782,Employed,Small Business Funding,Mortgaged,1
593053CD1,825,9,1,7832,Unemployed,Home Improvement,Mortgaged,1
E1BEA0756,158,2,2,9675,Unemployed,Small Business Funding,Mortgaged,1
862F72B72,426,11,3,3652,Employed,Small Business Funding,Rented,1
1F3A7FBC4,720,9,4,3867,Unemployed,Debt Consolidation,Owned,1
1D959CB0E,996,10,3,8965,Employed,Small Business Funding,Rented,1
FA259EC56,768,3,1,9196,Self-employed,Investment,Rented,0
E91462866,290,2,2,8537,Unemployed,Small Business Funding,Rented,1
A36131360,299,4,1,2026,Employed,Debt Consolidation,Rented,1
928D24EA7,411,5,3,9634,Self-employed,Investment,Mortgaged,1
3C358B934,807,2,1,8156,Employed,Home Improvement,Owned,1
544ED77AC,134,1,1,6649,Self-employed,Education,Mortgaged,0
C38A93237,478,10,4,2932,Unemployed,Small Business Funding,Owned,0
BB4C41CD9,486,11,4,8588,Unemployed,Investment,Rented,0
455FA3A58,857,5,1,8367,Employed,Investment,Owned,1
8C78850BF,336,9,4,9630,Unemployed,Home Improvement,Owned,0
C44ECF690,715,5,1,8164,Unemployed,Home Improvement,Owned,1
38E0CED2A,618,11,3,5458,Self-employed,Education,Owned,1
7A2855D02,382,10,4,7767,Unemployed,Education,Mortgaged,1
798EAF6B6,100,9,1,7445,Self-employed,Debt Consolidation,Rented,1
2B1C00813,830,10,4,7852,Self-employed,Education,Mortgaged,1
60F8CD87A,563,6,1,2466,Self-employed,Education,Rented,0
8A54232E2,329,3,4,9824,Unemployed,Investment,Mortgaged,1
3B526CF29,271,4,2,9689,Employed,Small Business Funding,Mortgaged,1
39E793D4A,186,4,1,7344,Employed,Small Business Funding,Mortgaged,1
68CCD6E1F,652,1,2,4700,Unemployed,Education,Owned,1
085C70E66,222,3,1,3498,Self-employed,Debt Consolidation,Owned,0
B877FBEB3,942,3,2,2617,Unemployed,Debt Consolidation,Owned,0
9B9C98CF0,397,1,1,8923,Employed,Small Business Funding,Owned,1
C469E0E76,984,9,4,5777,Self-employed,Home Improvement,Mortgaged,1
309309C60,789,11,2,6553,Unemployed,Investment,Mortgaged,0
3CC23EC03,674,1,4,4687,Self-employed,Education,Rented,1
BCF43DCF4,583,9,1,7332,Self-employed,Investment,Owned,1
CCAB7F18A,264,1,4,8806,Employed,Education,Owned,1
F08A9CBE5,798,2,1,7056,Self-employed,Education,Owned,1
8BB62941E,482,2,4,3504,Unemployed,Small Business Funding,Owned,0
988184368,308,6,2,5967,Self-employed,Investment,Owned,0
7F94481D5,838,7,1,2179,Self-employed,Investment,Owned,1
75F7EFEC2,531,11,4,9996,Unemployed,Home Improvement,Mortgaged,1
BF54D7EB3,488,1,1,4585,Employed,Home Improvement,Owned,1
76D4D0A1E,659,3,1,8670,Employed,Investment,Owned,1
8310CB67B,323,2,1,4069,Unemployed,Home Improvement,Mortgaged,1
02D78A805,102,8,3,7464,Self-employed,Home Improvement,Rented,1
4AC343D28,471,9,1,8720,Unemployed,Education,Mortgaged,0
AE382ED70,786,2,4,6858,Unemployed,Small Business Funding,Owned,1
8F436E68F,545,2,3,2921,Unemployed,Education,Mortgaged,0
FB2670CCC,710,10,4,5092,Employed,Home Improvement,Owned,1
EEAB99090,215,9,3,6840,Self-employed,Education,Mortgaged,1
2799A597D,369,4,1,7527,Unemployed,Education,Rented,1
6F467CDF3,546,5,2,3510,Employed,Debt Consolidation,Owned,1
73CB17C26,467,11,2,5599,Employed,Education,Mortgaged,0
9E5073DD8,352,9,1,7535,Self-employed,Education,Mortgaged,0
6DCA3F7BD,416,6,3,7391,Unemployed,Small Business Funding,Mortgaged,1
AA14EC443,514,10,4,5276,Self-employed,Investment,Owned,1
7F1BEC477,194,9,2,9465,Unemployed,Debt Consolidation,Mortgaged,1
FF0682250,884,9,1,4719,Employed,Debt Consolidation,Owned,1
883297EDF,991,7,1,9720,Employed,Debt Consolidation,Owned,0
04A8BEE00,123,10,3,9275,Self-employed,Debt Consolidation,Rented,1
2B73330EC,727,9,2,6732,Unemployed,Small Business Funding,Rented,1
D9640DDA3,762,5,1,3023,Self-employed,Investment,Mortgaged,1
723A1627F,949,5,2,2151,Unemployed,Small Business Funding,Owned,0
F7A2F4AB7,149,8,4,2012,Self-employed,Debt Consolidation,Mortgaged,1
D198A674F,601,10,1,2714,Employed,Investment,Owned,1
BE617F9C1,817,4,1,5150,Self-employed,Small Business Funding,Owned,1
7E73CA9EF,597,9,4,9049,Unemployed,Investment,Mortgaged,1
35BAA6F68,434,7,1,5625,Self-employed,Small Business Funding,Owned,0
E8B9B97AE,178,7,3,9336,Unemployed,Investment,Mortgaged,1
30E3BF7D1,681,3,4,2248,Self-employed,Small Business Funding,Owned,1
C0A957777,126,4,3,3144,Unemployed,Debt Consolidation,Mortgaged,1
6E830EAA0,370,7,4,6482,Unemployed,Debt Consolidation,Mortgaged,1
B2F6C9A71,661,11,4,6534,Unemployed,Debt Consolidation,Rented,1
93622965B,903,11,3,5343,Self-employed,Small Business Funding,Rented,1
B08751FF5,346,5,4,8443,Self-employed,Investment,Owned,0
0A057213B,875,3,2,2720,Employed,Investment,Mortgaged,1
C5E844527,690,1,3,6568,Unemployed,Home Improvement,Mortgaged,0
0D8B47E19,486,7,4,5229,Employed,Education,Mortgaged,0
77B4A5DEA,801,6,3,3006,Employed,Debt Consolidation,Mortgaged,0
442128B76,658,10,4,6728,Unemployed,Debt Consolidation,Mortgaged,1
4D3EF9DEB,460,7,4,5298,Employed,Debt Consolidation,Owned,0
DD6AC3C53,965,2,2,4468,Self-employed,Home Improvement,Rented,1
11D9DA9D6,587,4,2,9099,Employed,Home Improvement,Mortgaged,1
AFDEEA347,451,2,2,9116,Self-employed,Home Improvement,Mortgaged,0
1A358D873,800,8,4,6119,Unemployed,Debt Consolidation,Mortgaged,1
42E3BEC79,355,7,2,5813,Unemployed,Investment,Owned,1
46A26498D,321,1,3,2537,Unemployed,Debt Consolidation,Rented,0
230D3F9DA,983,2,4,9737,Employed,Home Improvement,Rented,1
B8322BF7B,852,2,3,4824,Unemployed,Home Improvement,Mortgaged,0
0DDDEB666,880,4,2,4685,Unemployed,Education,Owned,0
12B1AD7FE,100,3,4,3980,Self-employed,Small Business Funding,Rented,1
90267DAA0,645,1,3,7906,Employed,Education,Rented,1
A0211884E,545,2,1,2539,Employed,Education,Owned,0
2C1CDC082,178,11,3,9046,Unemployed,Debt Consolidation,Rented,1
7100E6F90,335,9,4,5884,Employed,Small Business Funding,Owned,1
84D532C0F,433,1,1,6053,Unemployed,Small Business Funding,Rented,1
55B6771EF,988,9,2,5199,Self-employed,Debt Consolidation,Owned,1
F97709444,448,7,2,9261,Employed,Investment,Mortgaged,1
A11A76146,197,2,3,7822,Employed,Debt Consolidation,Rented,1
8E0481217,181,2,2,6516,Self-employed,Investment,Rented,1
552C230F5,601,5,3,9439,Employed,Investment,Rented,1
6C22C40F4,576,5,3,2483,Unemployed,Small Business Funding,Owned,1
FF52662A1,803,4,3,3028,Employed,Debt Consolidation,Rented,1
E6547653F,864,10,3,8300,Employed,Debt Consolidation,Rented,0
F2EE7BCE3,649,10,4,2051,Self-employed,Small Business Funding,Owned,1
50CFD6335,113,3,4,2242,Self-employed,Education,Rented,1
B38520D97,491,4,1,3686,Unemployed,Debt Consolidation,Rented,0
6A0DFC413,446,10,1,4821,Employed,Home Improvement,Owned,1
B15BF9A46,409,4,2,8563,Employed,Home Improvement,Owned,1
3FBEE0861,485,2,4,3840,Self-employed,Debt Consolidation,Owned,1
21C2A8A4C,308,5,1,2424,Unemployed,Investment,Rented,0
CE95721F6,456,5,4,4127,Employed,Small Business Funding,Mortgaged,1
A5F743FE2,700,5,4,2694,Unemployed,Investment,Owned,1
323F95AED,667,11,2,2353,Employed,Home Improvement,Rented,1
B608EEDF2,193,11,2,5690,Self-employed,Home Improvement,Mortgaged,0
F5447AF1B,192,10,3,3689,Self-employed,Small Business Funding,Mortgaged,1
3C12248E6,439,1,4,2292,Self-employed,Home Improvement,Owned,0
E04CD3FD1,696,6,3,2716,Self-employed,Education,Owned,1
F4318A7D9,544,11,3,9283,Self-employed,Home Improvement,Owned,0
4423F13E4,856,2,3,6624,Self-employed,Investment,Owned,1
46A4F6E87,121,7,4,6575,Unemployed,Investment,Owned,1
8AEF1F10F,390,4,4,9455,Self-employed,Education,Rented,0
35E4EEADF,584,5,3,9835,Unemployed,Investment,Rented,0
486C7701A,883,5,4,6572,Self-employed,Investment,Owned,0
F4D71BB8C,405,5,3,6120,Employed,Investment,Rented,1
D72CE9BB6,733,2,1,4478,Employed,Debt Consolidation,Owned,1
4F52CB1D5,227,5,4,9445,Employed,Education,Owned,0
E3DFAC488,724,3,2,4364,Unemployed,Education,Mortgaged,1
35556CEDE,372,4,2,2637,Self-employed,Home Improvement,Owned,0
C893BCF8E,947,2,3,9979,Unemployed,Education,Mortgaged,1
8276B287D,541,4,1,4405,Self-employed,Small Business Funding,Rented,1
D89BAE55F,602,9,4,3299,Employed,Education,Owned,1
51BBB163B,229,8,3,5948,Unemployed,Small Business Funding,Mortgaged,1
A1A0CE17C,231,11,1,2689,Self-employed,Investment,Mortgaged,1
937F784F1,696,3,1,6439,Unemployed,Small Business Funding,Rented,1
9300D52FE,581,1,4,7550,Unemployed,Debt Consolidation,Mortgaged,1
C76530E5E,961,1,2,4606,Employed,Investment,Owned,1
A78372B41,489,6,2,2711,Employed,Small Business Funding,Owned,0
769212FCF,692,3,1,4610,Employed,Investment,Mortgaged,1
278E8FF94,424,4,2,2438,Employed,Debt Consolidation,Owned,1
F59C2A2DC,168,1,1,5533,Employed,Investment,Owned,1
A7B4A7652,759,8,1,5878,Self-employed,Investment,Mortgaged,1
1E1184ACD,547,1,1,5341,Self-employed,Education,Rented,1
2C1E7F87F,627,5,2,9876,Employed,Home Improvement,Rented,1
00F0F42AA,918,6,3,7550,Employed,Small Business Funding,Owned,1
A086482BE,716,2,2,5092,Employed,Home Improvement,Mortgaged,0
961885D6D,264,7,3,6238,Unemployed,Debt Consolidation,Owned,1
09FEDD28A,587,7,2,3783,Employed,Debt Consolidation,Owned,1
97D433311,812,1,4,2867,Self-employed,Investment,Mortgaged,1
D68D079AE,808,4,4,8496,Self-employed,Home Improvement,Rented,1
F2B35A316,525,4,2,3488,Unemployed,Small Business Funding,Owned,1
06E19A4A9,796,5,4,9160,Self-employed,Small Business Funding,Rented,1
881688405,933,1,4,2467,Employed,Investment,Owned,1
4DF9C22B2,364,1,4,9680,Unemployed,Small Business Funding,Mortgaged,0
42C6EAFF4,974,7,4,7583,Unemployed,Education,Mortgaged,0
41EC750B0,711,9,3,6972,Self-employed,Home Improvement,Rented,1
096EF55FF,441,1,1,5921,Employed,Debt Consolidation,Owned,1
CCA596E69,931,2,3,3417,Employed,Small Business Funding,Mortgaged,0
73ECEE46F,825,6,1,7014,Employed,Small Business Funding,Owned,0
A3CB3C9EC,377,6,1,7905,Unemployed,Small Business Funding,Owned,0
8E05A31FA,773,2,2,3776,Self-employed,Investment,Rented,1
ABA51BF33,538,9,2,3081,Self-employed,Debt Consolidation,Owned,0
FDFC33EAD,256,4,2,7245,Self-employed,Home Improvement,Owned,0
B307159BC,521,7,2,6936,Employed,Small Business Funding,Rented,1
E6C06D2E2,350,6,2,4925,Unemployed,Education,Mortgaged,0
FC4EBEFDC,977,11,3,6084,Unemployed,Investment,Owned,0
756B9E879,708,11,3,6061,Self-employed,Home Improvement,Owned,1
D67F93D74,629,3,4,9628,Self-employed,Small Business Funding,Mortgaged,0
A9058D18E,426,8,3,8195,Unemployed,Home Improvement,Rented,0
8D0922C8E,994,7,3,3011,Self-employed,Investment,Mortgaged,0
76AB5C529,196,9,2,9902,Unemployed,Education,Owned,0
D8896A91B,612,3,4,2813,Unemployed,Small Business Funding,Owned,1
C55C57C00,315,1,3,5946,Self-employed,Education,Rented,1
271D09A0F,231,2,3,4316,Unemployed,Investment,Rented,1
F774B9107,359,11,4,4143,Unemployed,Education,Mortgaged,0
BBBCB23EE,224,1,1,2272,Self-employed,Investment,Rented,1
18A029B7B,181,11,2,9490,Self-employed,Education,Mortgaged,1
02C5257D7,382,5,3,5644,Self-employed,Home Improvement,Mortgaged,1
C7ABAC626,782,10,3,3716,Unemployed,Home Improvement,Owned,1
CDF248F59,158,2,4,8276,Self-employed,Investment,Mortgaged,1
DB1A30948,643,3,3,4975,Self-employed,Home Improvement,Mortgaged,0
F86EF0BEC,260,8,2,8232,Unemployed,Education,Rented,1
7E5966CDE,383,10,3,8828,Unemployed,Education,Rented,0
601059D5B,205,5,1,8967,Self-employed,Small Business Funding,Owned,1
A8362D0E3,204,4,2,6100,Self-employed,Investment,Owned,1
19F485F4A,538,5,1,2356,Unemployed,Home Improvement,Owned,1
2801EE9B0,327,10,4,7462,Unemployed,Investment,Mortgaged,0
D10B5C434,799,6,2,2203,Employed,Home Improvement,Rented,1
167F0117E,681,7,3,5745,Unemployed,Small Business Funding,Mortgaged,1
C862114D1,417,9,2,3596,Unemployed,Education,Owned,1
E3DD48298,563,1,2,8614,Employed,Education,Rented,0
C03B4EE54,901,4,2,8607,Self-employed,Debt Consolidation,Mortgaged,1
03285B19B,698,9,1,2496,Employed,Investment,Rented,0
62C85D761,981,5,4,6797,Unemployed,Home Improvement,Mortgaged,1
2765946B4,973,8,2,6932,Employed,Debt Consolidation,Owned,1
9975A29BF,571,1,3,2062,Employed,Investment,Mortgaged,1
7612AA301,155,4,2,3579,Employed,Home Improvement,Mortgaged,1
AA55AB9E1,724,9,2,6334,Employed,Small Business Funding,Owned,1
1DFC97C3C,112,1,4,2539,Employed,Investment,Owned,1
C965A9918,539,1,3,6293,Employed,Home Improvement,Mortgaged,1
4E1431525,117,4,3,6876,Self-employed,Education,Mortgaged,0
31725DDA5,793,3,1,9850,Employed,Investment,Mortgaged,0
7A9D68169,212,7,3,6125,Employed,Home Improvement,Owned,1
F5E998408,328,11,3,4713,Employed,Education,Owned,1
2609D0657,270,3,3,7328,Employed,Education,Owned,1
BB6CBFF1E,394,1,2,7182,Unemployed,Debt Consolidation,Rented,1
329FCE5CC,288,11,1,3080,Employed,Home Improvement,Rented,1
66534EE11,525,10,3,3855,Employed,Debt Consolidation,Owned,1
1838C4D3D,178,2,3,9887,Employed,Debt Consolidation,Rented,1
4604F7AA0,757,10,3,5504,Self-employed,Small Business Funding,Rented,1
F03BCD056,281,4,2,5379,Employed,Debt Consolidation,Mortgaged,1
2A4460870,598,1,2,3598,Unemployed,Debt Consolidation,Mortgaged,0
42D3DCF22,897,1,1,9927,Self-employed,Small Business Funding,Mortgaged,0
BAEB361EE,861,8,4,9633,Unemployed,Small Business Funding,Rented,0
D5808646C,965,7,1,9820,Self-employed,Investment,Rented,1
CFC91C172,925,8,2,3628,Self-employed,Debt Consolidation,Mortgaged,0
DA8383349,807,4,3,5178,Employed,Education,Mortgaged,1
C6129FD80,934,6,3,4647,Employed,Small Business Funding,Owned,0
95452F079,170,3,1,7113,Self-employed,Home Improvement,Rented,0
BA1008F33,347,11,3,5372,Employed,Investment,Mortgaged,1
E9103E359,245,8,2,8763,Employed,Investment,Mortgaged,1
32111D670,717,4,1,3069,Self-employed,Debt Consolidation,Mortgaged,1
00BEE2712,874,3,4,8220,Self-employed,Education,Rented,1
097262896,395,4,2,4776,Unemployed,Small Business Funding,Mortgaged,1
C0C797183,681,6,2,3192,Self-employed,Home Improvement,Mortgaged,0
EBB6E91CD,569,11,3,2813,Unemployed,Debt Consolidation,Mortgaged,1
5FB5DFF65,605,7,2,3152,Unemployed,Education,Mortgaged,1
2158009A9,292,7,2,7832,Employed,Debt Consolidation,Mortgaged,1
2646EE7E5,167,4,4,4755,Employed,Debt Consolidation,Owned,1
AE41E2A89,593,8,3,3883,Self-employed,Investment,Mortgaged,0
EB6DE61BD,916,7,2,2267,Self-employed,Home Improvement,Owned,1
1A0092C72,151,2,3,5671,Unemployed,Home Improvement,Rented,1
C583AD425,981,8,2,4812,Unemployed,Home Improvement,Rented,0
F55B23DCC,462,9,4,7869,Employed,Home Improvement,Rented,1
FB5A2BEDE,896,5,3,6680,Self-employed,Small Business Funding,Rented,1
83AD25D38,573,4,3,8562,Self-employed,Small Business Funding,Rented,0
D99EB16D7,945,4,4,9013,Self-employed,Home Improvement,Mortgaged,1
BF275B80F,620,4,1,7986,Self-employed,Education,Mortgaged,0
39FBEAA84,862,6,2,7280,Employed,Small Business Funding,Rented,1
62F4ACED7,530,11,2,7177,Employed,Small Business Funding,Mortgaged,1
FC93FBE53,943,4,1,6085,Unemployed,Education,Owned,0
06D708749,397,7,3,2383,Employed,Home Improvement,Owned,1
1FED4FA20,534,7,3,5956,Unemployed,Debt Consolidation,Mortgaged,1
29C5DB2B3,795,5,4,4850,Employed,Small Business Funding,Rented,1
